"Path","Value"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K4200\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K500","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K500\V001_FG_V2221138541","140296"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5000","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K510","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K510\V001_FG_V2221138541","140296"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5100","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5100\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K5200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K600","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K600\V001_FG_V2221138541","140296"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K6000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K6000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K610","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K610\V001_FG_V2221138541","140296"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K620","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro K620\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M1000","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M1000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M1200","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M1200\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M2000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M2000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M2200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M2200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M3000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M3000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M4000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M4000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M5000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M5000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M520","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M520\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M600","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M600\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M6000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M6000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M620","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro M620\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P1000","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P1000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P2000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P2000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P2200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P2200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P3000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P3000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P3200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P3200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P400","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P400\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P4000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P4000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P4200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P4200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P5000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P5000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P520","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P520\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P5200","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P5200\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P600","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P600\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P6000","201736"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P6000\V001_FG_V2221138541","209928"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P620","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro P620\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 3000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 3000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 4000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 4000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 5000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 5000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 6000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 6000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 8000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro RTX 8000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro T","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro T1000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro T1000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro T2000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Quadro T2000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A2000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A2000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A3000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A3000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A4000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A4000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A5000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A5000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A6000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\RTX A6000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T1000","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T1000\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T1200","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T1200\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T400","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T400\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T500","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T500\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T600","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\T600\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M10","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M10\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M6","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M6\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M60","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla M60\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-PCIE-12GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-PCIE-12GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-PCIE-16GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-PCIE-16GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-SXM2-16GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P100-SXM2-16GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P4","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P4\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P40","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P40\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P6","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla P6\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla T4","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla T4\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-FHHL-16GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-FHHL-16GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-PCIE-16GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-PCIE-16GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-PCIE-32GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-PCIE-32GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-SXM2-16GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-SXM2-16GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-SXM2-32GB","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100-SXM2-32GB\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100S","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\Tesla V100S\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\TITAN","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\TITAN\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\TITAN RTX","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\NV40\TITAN RTX\V001_FG_V2221138541","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other","1"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) Arc(TM) Pro","205832"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P","8"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P\V001_FG_R918103204","131080"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P\V002_FG_R2120164590","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P530","8"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P530\V001_FG_R1018154279","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P530\V002_FG_R2120164590","197640"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P630","8"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P630\V001_FG_R1018154279","132104"
"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\SOFTWARE\SolidWorks\AllowList\Gl2Shaders\Other\Intel(R) HD Graphics P630\V002_FG_R2120164590","197640"
